AvgPop_mean,AvgPop_seed_std,Coverage_mean,Coverage_seed_std,Diversity_ci_hi,Diversity_ci_lo,Diversity_mean,Diversity_seed_std,HR@10_ci_hi,HR@10_ci_lo,HR@10_mean,HR@10_seed_std,NDCG@10_ci_hi,NDCG@10_ci_lo,NDCG@10_mean,NDCG@10_seed_std,Recall@10_ci_hi,Recall@10_ci_lo,Recall@10_mean,Recall@10_seed_std,base,dataset,n_seeds,reranker
167.89764995735808,0.0,0.0036148537627341435,4.84869951806108e-19,0.9826369971036911,0.9825763642787934,0.9826054573059082,0.0,0.02564247203990817,0.022893489571288228,0.024258505553007126,0.0,0.00834871344268322,0.007339802174828947,0.007836708799004555,0.0,0.014401705143973232,0.012748058745637536,0.013544109649956226,0.0,popularity,amazon-beauty,5,mmr_lam=0.6
164.64696294892448,0.0,0.005093657574761748,0.0,0.9859979748725891,0.9859619125723839,0.9859799146652222,0.0,0.025661422638222575,0.023083483800292015,0.024353263899683952,0.0,0.00819576308131218,0.007198407093528658,0.007686809170991182,0.0,0.013994830031879246,0.012415113486349582,0.013195866718888283,0.0,popularity,amazon-beauty,5,mmr_lam=0.4
153.1217663223728,0.0,0.005915215248110417,0.0,0.9937106981873512,0.9936851263046265,0.9936986565589905,0.0,0.025452477857470512,0.022893963381648064,0.02416374534368515,0.0,0.00816007840912789,0.007167033001314849,0.007675343658775091,0.0,0.013997714477591216,0.012374888034537434,0.01319428812712431,0.0,popularity,amazon-beauty,5,mmr_lam=0.2
180.0355064910452,0.0,0.0026289845547157412,0.0,0.8710779622197151,0.8708980605006218,0.8709847331047058,0.0,0.029640860855579376,0.026703307405114174,0.028143655508756638,0.0,0.009018377377651631,0.00797183089889586,0.008509325794875622,0.0,0.016809884319081904,0.014979395759291947,0.01587860845029354,0.0,popularity,amazon-beauty,5,dpp_alpha=0.5
180.0355064910452,0.0,0.0026289845547157412,0.0,0.8710739955306053,0.8708949625492096,0.8709813952445984,0.0,0.029640860855579376,0.026703307405114174,0.028143655508756638,0.0,0.009018377377651631,0.00797183089889586,0.008509325794875622,0.0,0.016809884319081904,0.014979395759291947,0.01587860845029354,0.0,popularity,amazon-beauty,5,dpp_alpha=1.0
180.0355064910452,0.0,0.0026289845547157412,0.0,0.8710739955306053,0.8708949625492096,0.8709813952445984,0.0,0.029640860855579376,0.026703307405114174,0.028143655508756638,0.0,0.009018377377651631,0.00797183089889586,0.008509325794875622,0.0,0.016809884319081904,0.014979395759291947,0.01587860845029354,0.0,popularity,amazon-beauty,5,dpp_alpha=2.0
180.0355064910452,0.0,0.0026289845547157412,0.0,0.8710739955306053,0.8708949625492096,0.8709813952445984,0.0,0.029640860855579376,0.026703307405114174,0.028143655508756638,0.0,0.009018377377651631,0.00797183089889586,0.008509325794875622,0.0,0.016809884319081904,0.014979395759291947,0.01587860845029354,0.0,popularity,amazon-beauty,5,dpp_alpha=4.0
1950.953536524764,2.5421149729252077e-13,0.024341919048966883,0.0,0.6480741232633591,0.6466716378927231,0.6473827958106995,0.0,0.3709151856601238,0.36004638671875,0.36557891964912415,0.0,0.08025106173008681,0.07713992726057768,0.07871799170970917,0.0,0.04313395218923688,0.041264458931982516,0.04224409908056259,0.0,popularity,ml-1m,5,none
1950.953536524764,2.5421149729252077e-13,0.024341919048966883,0.0,0.6480741232633591,0.6466716378927231,0.6473827958106995,0.0,0.3709151856601238,0.36004638671875,0.36557891964912415,0.0,0.08025106173008681,0.07713992726057768,0.07871799170970917,0.0,0.04313395218923688,0.041264458931982516,0.04224409908056259,0.0,popularity,ml-1m,5,mmr_lam=1.0
1938.681298658274,0.0,0.02547410133031418,0.0,0.686770124733448,0.6855530679225922,0.6861560940742493,0.0,0.3777041435241699,0.3667376108467579,0.3725360333919525,0.0,0.0809087585657835,0.07772178146988154,0.07934417575597763,0.0,0.043857252970337865,0.041920327581465244,0.042935654520988464,0.0,popularity,ml-1m,5,mmr_lam=0.8
1905.2747391088292,2.5421149729252077e-13,0.030851967166713838,3.878959614448864e-18,0.7510003536939621,0.7501820012927055,0.7505857348442078,0.0,0.40483683347702026,0.3937709093093872,0.39920490980148315,0.0,0.0830647399649024,0.0800747761502862,0.08158956468105316,0.0,0.04679466895759106,0.0447591588832438,0.04580111801624298,0.0,popularity,ml-1m,5,mmr_lam=0.6
1819.483899287726,2.5421149729252077e-13,0.03764506085479762,0.0,0.7928121224045753,0.7921619683504104,0.7924654483795166,0.0,0.4131555311381817,0.40231738686561586,0.407487154006958,0.0,0.0827417265623808,0.07979899886995553,0.08129943162202835,0.0,0.04656429076567292,0.04461242174729705,0.04559857025742531,0.0,popularity,ml-1m,5,mmr_lam=0.4
1628.7573132350506,0.0,0.04302292669119728,0.0,0.8441108196973801,0.8436040818691254,0.8438426852226257,0.0,0.4130859673023224,0.4017218716442585,0.4073215126991272,0.0,0.07863386478275061,0.07593188881874084,0.07730594277381897,0.0,0.043534159939736125,0.04168711323291063,0.04262546822428703,0.0,popularity,ml-1m,5,mmr_lam=0.2
1950.953536524764,2.5421149729252077e-13,0.024341919048966883,0.0,0.6480741232633591,0.6466716378927231,0.6473827958106995,0.0,0.3709151856601238,0.36004638671875,0.36557891964912415,0.0,0.08025106173008681,0.07713992726057768,0.07871799170970917,0.0,0.04313395218923688,0.041264458931982516,0.04224409908056259,0.0,popularity,ml-1m,5,dpp_alpha=0.5
1950.953536524764,2.5421149729252077e-13,0.024341919048966883,0.0,0.6480741232633591,0.6466716378927231,0.6473827958106995,0.0,0.3709151856601238,0.36004638671875,0.36557891964912415,0.0,0.08025106173008681,0.07713992726057768,0.07871799170970917,0.0,0.04313395218923688,0.041264458931982516,0.04224409908056259,0.0,popularity,ml-1m,5,dpp_alpha=1.0
1950.953536524764,2.5421149729252077e-13,0.024341919048966883,0.0,0.6480741232633591,0.6466716378927231,0.6473827958106995,0.0,0.3709151856601238,0.36004638671875,0.36557891964912415,0.0,0.08025106173008681,0.07713992726057768,0.07871799170970917,0.0,0.04313395218923688,0.041264458931982516,0.04224409908056259,0.0,popularity,ml-1m,5,dpp_alpha=2.0
1950.953536524764,2.5421149729252077e-13,0.024341919048966883,0.0,0.6480741232633591,0.6466716378927231,0.6473827958106995,0.0,0.3709151856601238,0.36004638671875,0.36557891964912415,0.0,0.08025106173008681,0.07713992726057768,0.07871799170970917,0.0,0.04313395218923688,0.041264458931982516,0.04224409908056259,0.0,popularity,ml-1m,5,dpp_alpha=4.0
49.60632047758931,8.568671265178672,0.3068682221491949,0.06120903507648002,0.877906183898449,0.8761224195361137,0.8770414233207703,0.026881811388942033,0.08951056450605392,0.08473372757434845,0.08706528842449188,0.016694861870228624,0.027396739181131124,0.025583431730046867,0.02642865926027298,0.005679540305782713,0.044140074774622916,0.04144677892327309,0.04272779040038586,0.009725095442735832,sasrec,amazon-beauty,5,none
49.60632047758931,8.568671265178672,0.3068682221491949,0.06120903507648002,0.877906183898449,0.8761224195361137,0.8770414233207703,0.026881811388942033,0.08951056450605392,0.08473372757434845,0.08706528842449188,0.016694861870228624,0.027396739181131124,0.025583431730046867,0.02642865926027298,0.005679540305782713,0.044140074774622916,0.04144677892327309,0.04272779040038586,0.009725095442735832,sasrec,amazon-beauty,5,mmr_lam=1.0
49.16297545721595,8.237511960927531,0.3058166283273086,0.06244437161036475,0.906278184056282,0.9049080774188042,0.9056209325790405,0.02041304857643799,0.08757794033735991,0.08270586580038071,0.08511323779821396,0.01534017180104622,0.02670319816097617,0.024912673234939575,0.02575599104166031,0.005313661552093554,0.04281518310308456,0.04012749874964357,0.041402661427855494,0.008862304996191438,sasrec,amazon-beauty,5,mmr_lam=0.8
47.910734388325594,7.450248558174263,0.30962865593164646,0.06281533480173211,0.936521801352501,0.9356109604239464,0.9360846161842347,0.011987518653016112,0.08170235604047775,0.07681228220462799,0.07916232272982597,0.013020870104134667,0.02489447626285255,0.023104739468544723,0.02396235391497612,0.004830631270478196,0.03886731155216694,0.036233728565275666,0.037508349493145944,0.007457355360147895,sasrec,amazon-beauty,5,mmr_lam=0.6
45.982933762911024,6.491905616754138,0.31689122576404866,0.061193926110232645,0.9609624162316323,0.9604398399591446,0.9607205510139465,0.005406089702722119,0.07472756505012512,0.07019757777452469,0.07235856950283051,0.010908823199797829,0.022523855278268456,0.02085182471200824,0.0216444693505764,0.004209857661426381,0.03388753561303019,0.031477497424930334,0.0325958251953125,0.005919794878052793,sasrec,amazon-beauty,5,mmr_lam=0.4
44.42256230455795,5.542359623147568,0.32967466316135396,0.06392780933033754,0.9774861171841621,0.9770785972476006,0.9772948026657104,0.003680877940685548,0.06873874366283417,0.06418885458260774,0.06648346409201622,0.009974700533092825,0.02054426893591881,0.018916857754811646,0.019704030081629752,0.0037438638566103166,0.030322300316765905,0.028040385246276854,0.029152197763323784,0.005262737971924295,sasrec,amazon-beauty,5,mmr_lam=0.2
48.57025490381882,7.76718978983295,0.30811698981268487,0.06131962501466664,0.9229608967900276,0.9219397380948067,0.9224825501441956,0.013267060774235243,0.08371078968048096,0.07887757122516632,0.08124703913927078,0.012372341243568,0.02571590067818761,0.02392844306305051,0.024787695705890657,0.0045193845781874,0.04020238425582647,0.03756162263453007,0.03882166482508183,0.006830095651612172,sasrec,amazon-beauty,5,dpp_alpha=0.5
49.2708329385009,8.2403698794364,0.3069996713769306,0.06163616741005857,0.9078668177127838,0.9065670758485794,0.9072579383850098,0.018249895810057634,0.08725528120994568,0.08230740427970887,0.08477210253477097,0.01480674137627747,0.026752507593482733,0.024909759499132635,0.025773579254746437,0.005161161610859944,0.0425970702432096,0.03985200338065624,0.04113689064979553,0.008392046830809071,sasrec,amazon-beauty,5,dpp_alpha=1.0
49.59081209134844,8.47812501466107,0.30588235294117644,0.061324600064549525,0.8953954100608825,0.893853560090065,0.8946674346923829,0.022561794735970777,0.08824078440666198,0.08335070312023163,0.08581445962190629,0.015333028784849467,0.027065120916813613,0.025250419648364185,0.026129289343953133,0.005373883249459926,0.04327929448336363,0.040584800858050586,0.04189836420118809,0.008973230763894469,sasrec,amazon-beauty,5,dpp_alpha=2.0
49.67389178432673,8.577820951709457,0.30676963522839307,0.06173960819569485,0.8865609437227249,0.8848954886198044,0.8857682824134827,0.024855476134744075,0.0889415368437767,0.08431677836924792,0.08651568293571472,0.015858185598427287,0.02726416299119592,0.02545701004564762,0.026319843903183936,0.005492147022761962,0.043725982587784526,0.04104946916922927,0.042355775088071826,0.009273096125809963,sasrec,amazon-beauty,5,dpp_alpha=4.0
709.1042206393904,93.71394972054928,0.4195301443532409,0.028187132593726395,0.5304470628499984,0.5263961762189865,0.5283992528915405,0.01991220112142422,0.5796281501650811,0.5683932423591613,0.5738280653953552,0.011149666111796061,0.1300493497401476,0.12647739052772522,0.12827335745096208,0.00555695962348116,0.08973832074552775,0.0868503876030445,0.08835469186306,0.003395899942765056,sasrec,ml-1m,5,none
709.1042206393904,93.71394972054928,0.4195301443532409,0.028187132593726395,0.5304470628499984,0.5263961762189865,0.5283992528915405,0.01991220112142422,0.5796281501650811,0.5683932423591613,0.5738280653953552,0.011149666111796061,0.1300493497401476,0.12647739052772522,0.12827335745096208,0.00555695962348116,0.08973832074552775,0.0868503876030445,0.08835469186306,0.003395899942765056,sasrec,ml-1m,5,mmr_lam=1.0
724.5014477389432,92.96443095399962,0.4133031418058308,0.030121687785674093,0.5821192473173141,0.5781328737735748,0.5800460457801819,0.019398962533201662,0.580984765291214,0.5699842631816864,0.5752857327461243,0.012008407495119744,0.1292575526982546,0.12557865157723427,0.12740149050951005,0.005031100744072466,0.08892733566462993,0.08602017797529697,0.08756406009197235,0.003137579898940218,sasrec,ml-1m,5,mmr_lam=0.8
741.2384992545967,90.33618709241502,0.407132748372488,0.028129660611938886,0.6671043127775192,0.6632932841777801,0.6652062892913818,0.017898547006663344,0.5788636803627014,0.5672999754548073,0.572966706752777,0.01119607955188612,0.1247565345838666,0.12130398359149694,0.12303777635097504,0.004694939870377701,0.08531089629977942,0.08257059659808874,0.0839894950389862,0.003142924797537114,sasrec,ml-1m,5,mmr_lam=0.6
758.2966804704323,85.52683124779932,0.39671667138409283,0.02634422982646648,0.7393114164471626,0.7361288711428642,0.737759530544281,0.01540408481222254,0.5656791269779206,0.5539829209446907,0.559847617149353,0.010938486846583186,0.11665081046521664,0.11335335224866867,0.11504501551389694,0.004067978394787116,0.07893002517521382,0.07636345140635967,0.07772688120603562,0.0028573901224739173,sasrec,ml-1m,5,mmr_lam=0.4
759.3815438131521,75.34323244399701,0.389753750353807,0.027339183947240414,0.776681749522686,0.7739521130919457,0.7753397464752197,0.013559928380482308,0.5433170720934868,0.5323811367154121,0.5377836704254151,0.0116480571091838,0.10881773922592401,0.1056937612593174,0.10720741152763366,0.003725575444981274,0.07150096539407969,0.06906164474785328,0.07037958055734635,0.002850940709585953,sasrec,ml-1m,5,mmr_lam=0.2
768.0887195626967,85.2900303545842,0.3852250212284178,0.027892557665989536,0.742490892112255,0.7394969508051872,0.7409855723381042,0.01188072991586051,0.5666390657424927,0.5554074704647064,0.5609077334403991,0.011740034545643421,0.11911932993680238,0.11576146762818099,0.11744074672460555,0.004347407587351467,0.07863517459481954,0.07599561791867018,0.07739465087652206,0.0026404723946925955,sasrec,ml-1m,5,dpp_alpha=0.5
771.7285737949312,88.46048620771796,0.38584772148315877,0.024935656118885218,0.7091743156313897,0.7063329845666886,0.7077390551567078,0.01052976592220889,0.5700852811336518,0.5588206052780151,0.5643200278282166,0.012798914017621869,0.12185991257429123,0.11851668376475573,0.12017314583063125,0.004752677791603342,0.0816846415400505,0.07894533406943083,0.08037344366312027,0.0026988682204460114,sasrec,ml-1m,5,dpp_alpha=1.0
775.5554546960411,90.13442862313083,0.3844324936314747,0.023387170150630923,0.6886039629578591,0.6857733443379402,0.6871525645256042,0.009226107025315374,0.5711115002632141,0.5600795149803162,0.565645182132721,0.012426381435927536,0.12285740189254284,0.11942340824753046,0.12119588106870652,0.004960865821020421,0.08238550536334514,0.07965740859508515,0.08111851960420609,0.0026373880849658244,sasrec,ml-1m,5,dpp_alpha=2.0
776.3214709292695,90.72027221656052,0.3834701386923295,0.024910744002509155,0.6746545806527138,0.6718671768903732,0.6732709407806396,0.008881283366480084,0.5721732839941979,0.5609408617019653,0.5667384386062622,0.013449239319880296,0.12377031557261944,0.12033793721348048,0.12209444940090179,0.005006780105404481,0.08332134056836367,0.08057769499719143,0.08205179870128632,0.0024057149597652076,sasrec,ml-1m,5,dpp_alpha=4.0
51.243445210251046,1.1927892412064096,0.6305619454485705,0.006950397338669826,0.7766141697764397,0.7727153211832046,0.7746350884437561,0.011757944567816434,0.11314365714788437,0.10759025812149048,0.11028143614530564,0.0024375564509984777,0.04330739947035909,0.04084099633619189,0.04206453561782837,0.0007172866767327055,0.06488896775990724,0.06131843337789178,0.06307414248585701,0.0011156517831976281,tiger,amazon-beauty,5,none
51.243445210251046,1.1927892412064096,0.6305619454485705,0.006950397338669826,0.7766141697764397,0.7727153211832046,0.7746350884437561,0.011757944567816434,0.11314365714788437,0.10759025812149048,0.11028143614530564,0.0024375564509984777,0.04330739947035909,0.04084099633619189,0.04206453561782837,0.0007172866767327055,0.06488896775990724,0.06131843337789178,0.06307414248585701,0.0011156517831976281,tiger,amazon-beauty,5,mmr_lam=1.0
51.611979092121985,1.2730783837502988,0.6245810055865922,0.007796924267565427,0.8009782046079635,0.7972265690565109,0.79909747838974,0.012819726443415565,0.11142044793814421,0.10586467999964952,0.10855681002140045,0.0021708059267197075,0.04258516635745764,0.04019511826336384,0.041384336352348325,0.000672708146059298,0.06390523687005042,0.06036307793110609,0.06216801330447197,0.0011246433653390978,tiger,amazon-beauty,5,mmr_lam=0.8
51.713697165122404,1.3076834592282622,0.618435754189944,0.007183252296088415,0.8296352416276932,0.8259275287389756,0.8277214765548706,0.014425427777781226,0.10789538454264402,0.10245332736521959,0.10506964921951294,0.001702251878873413,0.04095440590754151,0.038617488369345664,0.039758415520191194,0.0004908823969615187,0.06140944315120578,0.05796449054032564,0.059679196774959566,0.0009393646634852177,tiger,amazon-beauty,5,mmr_lam=0.6
51.27739434190912,1.2929184649871197,0.6190272757147552,0.006866374378599742,0.8497285872697831,0.8460590302944183,0.847837257385254,0.015912799848416526,0.10111058764159679,0.09582061637192965,0.09836065620183945,0.002035681757677811,0.03824322521686554,0.03599715251475573,0.03711971417069435,0.0006124788948632259,0.057001751754432915,0.053734431974589825,0.05532396584749222,0.0010843495920123977,tiger,amazon-beauty,5,mmr_lam=0.4
50.31067285679363,1.26972290975909,0.6247781794281959,0.003975184716847603,0.8596786856651306,0.8560523331165314,0.8578195214271546,0.016606746387323717,0.09341419488191605,0.08846773207187653,0.09085567891597748,0.0019539839540831656,0.03534751273691654,0.03324895268306136,0.0343150794506073,0.0007635155974643251,0.052081319503486156,0.049062260799109934,0.05057965964078903,0.0011235132283908985,tiger,amazon-beauty,5,mmr_lam=0.2
51.88700866651279,1.3721986259118315,0.6180742688136707,0.005130099780589063,0.8347179055213928,0.8312057375907898,0.8329500794410706,0.014146025365503386,0.1052980212494731,0.09981995820999146,0.10253008604049682,0.001956966933576702,0.04046466276049614,0.038124316930770875,0.03932575657963753,0.00048394726202557006,0.05985659044235945,0.056540940329432486,0.05823505446314812,0.0009296454304142773,tiger,amazon-beauty,5,dpp_alpha=0.5
52.05643938019735,1.32913769108301,0.6194544857048965,0.006980823459167944,0.8187561884522438,0.8150939732789994,0.8168905377388,0.012842491386812212,0.10857576131820679,0.10309769827872514,0.10580877363681793,0.0018049194291607045,0.04170427992939949,0.03934383802115917,0.040533547103404996,0.0006416652939645479,0.06215548040345311,0.058697789814323185,0.060426262021064756,0.0009938551754866732,tiger,amazon-beauty,5,dpp_alpha=1.0
51.93364572924046,1.29199605576585,0.6239237594479132,0.006889729794712905,0.8034507617354393,0.7997349992394447,0.8015619277954101,0.012041627770720563,0.11083199214190245,0.10533497482538223,0.10796929597854614,0.001428643020138359,0.042481496930122375,0.04008425204083323,0.04129073247313499,0.0005776890592493154,0.0634195713326335,0.05990646593272686,0.06167571395635605,0.0009109782577314255,tiger,amazon-beauty,5,dpp_alpha=2.0
51.70492687756473,1.2691287733870964,0.627242852448242,0.007630851277660193,0.7918242186307907,0.7880679905414582,0.7899222254753113,0.011884363952550627,0.11170330345630645,0.10611152965575457,0.10878423005342483,0.0017213976129173546,0.0428316144272685,0.04045778000727296,0.04163732081651687,0.0007270448927032103,0.0640463639050722,0.060552576649934055,0.06226850524544716,0.0007297304402031838,tiger,amazon-beauty,5,dpp_alpha=4.0
